rn,seq,eid,rev,nodea,nodeb
30,4,223600,False,153194,153179
30,5,223623,True,153193,153194
30,6,223621,False,150591,153193
31,1,220482,False,151469,151055
31,2,223891,True,153374,151469
31,3,221076,True,151468,153374
31,4,223601,True,153181,151468
31,5,221074,True,151467,153181
31,6,221073,False,151055,151467
32,1,221074,False,153181,151467
32,2,223602,False,153748,153181
32,3,224436,False,153178,153748
32,4,224349,False,153689,153178
32,5,224351,False,153690,153689
32,6,224350,False,151467,153690
33,1,220479,False,151055,151053
33,2,221073,True,151467,151055
33,3,224350,True,153690,151467
33,4,224347,True,153688,153690
33,5,224424,True,153740,153688
33,6,220483,True,151054,153740
33,7,220481,True,151053,151054
34,1,223598,False,153687,153178
34,2,224348,True,153688,153687
34,3,224347,False,153690,153688
34,4,224351,True,153689,153690
34,5,224349,True,153178,153689
35,1,219831,False,153741,150573
35,2,224426,True,153740,153741
35,3,224424,False,153688,153740
35,4,224348,False,153687,153688
35,5,224346,False,150834,153687
35,6,221769,False,151940,150834
35,7,221768,False,153527,151940
35,8,224117,False,153528,153527
35,9,224116,False,150573,153528
36,1,219831,True,150573,153741
36,2,224116,True,153528,150573
36,3,224112,True,153525,153528
36,4,224425,True,153741,153525
37,1,220483,False,153740,151054
37,2,224426,False,153741,153740
37,3,224425,False,153525,153741
37,4,224114,False,153526,153525
37,5,224113,False,153119,153526
37,6,223508,False,153120,153119
37,7,223510,False,153410,153120
37,8,223947,False,153411,153410
37,9,223946,False,151054,153411
38,1,224112,False,153528,153525
38,2,224117,True,153527,153528
38,3,224115,False,153526,153527
38,4,224114,True,153525,153526
39,1,220178,False,151939,150834
39,2,223507,True,153119,151939
39,3,224113,True,153526,153119
39,4,224115,True,153527,153526
39,5,221768,True,151940,153527
39,6,221769,True,150834,151940
40,1,221767,False,152544,151939
40,2,222673,False,152930,152544
40,3,223230,False,152928,152930
40,4,223227,False,153121,152928
40,5,223945,True,153410,153121
40,6,223510,True,153120,153410
40,7,223508,True,153119,153120
40,8,223507,False,151939,153119
41,1,222672,False,150834,152544
41,2,224346,True,153687,150834
41,3,223598,True,153178,153687
41,4,223599,True,153179,153178
41,5,223231,True,152931,153179
41,6,222674,True,152545,152931
41,7,223229,True,152930,152545
41,8,222673,True,152544,152930
42,1,220178,True,150834,151939
42,2,222672,True,152544,150834
42,3,221767,True,151939,152544
43,1,173688,False,119007,118784
43,2,174029,False,119005,119007
43,3,174025,False,152079,119005
43,4,221978,False,152928,152079
43,5,223230,True,152930,152928
43,6,223229,False,152545,152930
43,7,222674,False,152931,152545
43,8,223232,True,152929,152931
43,9,223228,False,152747,152929
43,10,222967,False,152748,152747
43,11,222966,False,151826,152748
43,12,221604,False,151822,151826
43,13,221599,False,118784,151822
44,1,221077,True,151470,151470
45,1,219698,False,151212,150463
45,2,220707,False,151471,151212
45,3,221079,False,151472,151471
45,4,221080,False,152749,151472
45,5,222980,True,152757,152749
45,6,222970,True,152750,152757
45,7,222969,False,152751,152750
45,8,222973,True,152752,152751
45,9,222972,False,152748,152752
45,10,222967,True,152747,152748
45,11,222965,False,150463,152747
45,12,221077,False,151470,151470
46,1,220705,False,151264,151210
46,2,220784,False,151266,151264
46,3,222968,True,152749,151266
46,4,221080,True,151472,152749
46,5,221079,True,151471,151472
46,6,221078,False,151210,151471
47,1,219885,False,150946,150617
47,2,220333,False,152758,150946
47,3,223273,True,152959,152758
47,4,223280,True,152963,152959
47,5,222982,True,152757,152963
47,6,222980,False,152749,152757
47,7,222968,False,151266,152749
47,8,220785,False,151265,151266
47,9,220783,False,150616,151265
47,10,219886,False,150617,150616
48,1,221689,False,153067,151884
48,2,223433,False,153068,153067
48,3,223432,False,153150,153068
48,4,223554,True,153149,153150
48,5,223552,False,152459,153149
48,6,222544,False,152456,152459
48,7,222539,False,152201,152456
48,8,222161,False,152401,152201
48,9,222458,False,152402,152401
48,10,222457,False,151884,152402
49,1,219622,True,150394,151094
49,2,219889,True,150620,150394
49,3,219891,True,150621,150620
49,4,221909,True,152036,150621
49,5,221911,True,152037,152036
49,6,222159,True,152201,152037
49,7,222539,True,152456,152201
49,8,220538,True,151094,152456
50,1,221689,True,151884,153067
50,2,222457,True,152402,151884
50,3,222462,True,152405,152402
50,4,222861,True,152670,152405
50,5,223431,True,153067,152670
51,1,222863,False,153068,152670
51,2,223433,True,153067,153068
51,3,223431,False,152670,153067
52,1,219872,False,152034,150606
52,2,221912,True,152037,152034
52,3,221911,False,152036,152037
52,4,221910,True,152035,152036
52,5,222848,True,152661,152035
52,6,223240,True,152937,152661
52,7,223242,True,152938,152937
52,8,222398,True,152364,152938
52,9,221908,True,152033,152364
52,10,221906,False,150606,152033
52,11,221081,False,152038,151473
52,12,221913,False,151473,152038
53,1,221081,True,151473,152038
53,2,221913,True,152038,151473
54,1,221095,False,151865,151481
54,2,221662,False,151866,151865
54,3,221666,False,152202,151866
54,4,222455,True,152400,152202
54,5,222456,True,152401,152400
54,6,222161,True,152201,152401
54,7,222159,False,152037,152201
54,8,221912,False,152034,152037
54,9,221907,False,151481,152034
55,1,219872,True,150606,152034
55,2,221906,True,152033,150606
55,3,221094,True,151482,152033
55,4,221093,True,151481,151482
55,5,221907,True,152034,151481
56,1,221093,False,151482,151481
56,2,222400,True,152365,151482
56,3,221664,True,151868,152365
56,4,221661,True,151865,151868
56,5,221095,True,151481,151865
57,1,220288,False,150550,150915
57,2,221665,False,151868,150550
57,3,221664,False,152365,151868
57,4,222401,False,153612,152365
57,5,224243,False,152362,153612
57,6,222396,False,150915,152362
58,1,220488,False,150915,151059
58,2,222396,True,152362,150915
58,3,222397,True,152363,152362
58,4,220490,True,151060,152363
58,5,223243,True,152939,151060
58,6,220489,True,151059,152939
59,1,220489,False,152939,151059
59,2,223244,True,152938,152939
59,3,223242,False,152937,152938
59,4,223255,True,152947,152937
59,5,223241,True,152936,152947
59,6,223239,False,151059,152936
60,1,220490,False,152363,151060
60,2,222399,False,152364,152363
60,3,222398,False,152938,152364
60,4,223244,False,152939,152938
60,5,223243,False,151060,152939
61,1,221094,False,152033,151482
61,2,221908,False,152364,152033
61,3,222399,True,152363,152364
61,4,222397,False,152362,152363
61,5,224243,True,153612,152362
61,6,222401,True,152365,153612
61,7,222400,False,151482,152365
62,1,219651,False,150422,150422
62,1,222827,False,152648,152647
62,1,222845,False,152660,152659
62,1,222844,True,152658,152658
62,1,219624,False,152651,150396
62,2,222829,True,152647,152648
62,2,222847,True,152659,152660
62,2,224239,True,153610,152651
62,3,222833,True,152650,153610
62,4,222831,False,150405,152650
62,5,219633,False,152652,150405
62,6,222838,True,152655,152652
62,7,222837,False,150406,152655
62,8,219634,False,152657,150406
62,9,222995,True,152767,152657
62,10,222991,True,152764,152767
62,11,222843,True,150414,152764
62,12,219643,False,152653,150414
62,13,222841,True,150415,152653
62,14,219644,False,152656,150415
62,15,222840,True,152654,152656
62,16,222836,True,152649,152654
62,17,222830,False,150396,152649
63,1,223245,False,152941,152940
63,2,223247,True,152940,152941
64,1,219624,True,150396,152651
64,1,219623,True,150395,150409
64,2,219637,True,150409,150395
64,2,222830,True,152649,150396
64,3,219880,True,150613,152649
64,4,219876,True,150610,150613
64,5,223246,True,152941,150610
64,6,223245,True,152940,152941
64,7,222832,True,152651,152940
65,1,219878,False,152346,150610
65,2,222377,False,152349,152346
65,3,222381,False,153611,152349
65,4,224242,True,153609,153611
65,5,224238,False,150404,153609
65,6,224240,True,153610,150404
65,7,224239,False,152651,153610
65,8,222832,False,152940,152651
65,9,223247,False,152941,152940
65,10,223246,False,150610,152941
66,1,219631,False,151380,150403
66,2,222376,True,152348,151380
66,3,220950,True,151378,152348
66,4,221215,True,151563,151378
66,5,220946,True,151376,151563
66,6,220943,False,151375,151376
66,7,220945,True,151377,151375
66,8,220944,False,150402,151377
66,9,220948,True,151379,150402
66,10,220947,False,150403,151379
67,1,220454,False,151376,151035
67,2,220946,False,151563,151376
67,3,221216,True,151562,151563
67,4,221214,False,151035,151562
68,1,220454,True,151035,151376
68,2,221214,True,151562,151035
68,3,222379,True,152351,151562
68,4,222208,True,152236,152351
68,5,222204,True,152233,152236
68,6,220942,True,151375,152233
68,7,220943,True,151376,151375
69,1,222204,False,152236,152233
69,2,222209,True,152235,152236
69,3,222207,False,152234,152235
69,4,222206,True,152233,152234
70,1,221690,False,152235,151885
70,2,222209,False,152236,152235
70,3,222208,False,152351,152236
70,4,222380,False,153584,152351
70,5,224201,False,152350,153584
70,6,222378,False,151986,152350
70,7,221837,False,151885,151986
71,1,221690,True,151885,152235
71,2,221835,True,151985,151885
71,3,224165,True,153561,151985
71,4,222205,True,152234,153561
71,5,222207,True,152235,152234
72,1,221836,False,153560,151985
72,2,224166,True,153561,153560
72,3,224165,False,151985,153561
73,1,221835,False,151885,151985
73,2,221837,True,151986,151885
73,3,222378,True,152350,151986
73,4,222374,True,152347,152350
73,5,223306,True,152980,152347
73,6,224167,True,153562,152980
73,7,224164,True,153560,153562
73,8,221836,True,151985,153560
74,1,220950,False,152348,151378
74,2,224241,True,153611,152348
74,3,222381,True,152349,153611
74,4,222377,True,152346,152349
74,5,222373,False,152345,152346
74,6,222375,True,152347,152345
74,7,222374,False,152350,152347
74,8,224201,True,153584,152350
74,9,222380,True,152351,153584
74,10,222379,False,151562,152351
74,11,221216,False,151563,151562
74,12,221215,False,151378,151563
75,1,222583,False,153564,152483
75,2,224169,True,153563,153564
75,3,224170,True,153562,153563
75,4,224167,False,152980,153562
75,5,223308,False,152981,152980
75,6,223307,False,152483,152981
76,1,219629,False,152484,150401
76,1,219628,False,152480,150400
76,2,222577,True,152479,152480
76,2,224168,True,153564,152484
76,3,222575,False,152478,152479
76,3,222583,True,152483,153564
76,4,222574,True,150400,152478
76,4,223307,True,152981,152483
76,5,222580,True,152482,152981
76,6,222581,True,152481,152482
76,7,222578,False,150401,152481
77,1,219939,False,152482,150655
77,2,222580,False,152981,152482
77,3,223308,True,152980,152981
77,4,223306,False,152347,152980
77,5,222375,False,152345,152347
77,6,222372,False,150659,152345
77,7,219944,False,150655,150659
78,1,219626,False,153294,150398
78,2,223778,True,153290,153294
78,3,223768,False,150399,153290
78,4,223770,True,153291,150399
78,5,223769,False,152481,153291
78,6,222581,False,152482,152481
78,7,222579,False,153295,152482
78,8,223777,True,153296,153295
78,9,223776,False,153293,153296
78,10,223773,True,153292,153293
78,11,223771,False,150398,153292
79,1,219938,False,153292,150656
79,2,223773,False,153293,153292
79,3,223772,False,151637,153293
79,4,221326,False,153296,151637
79,5,223777,False,153295,153296
79,6,223775,False,153304,153295
79,7,223788,False,150656,153304
80,1,221326,True,151637,153296
80,2,223772,True,153293,151637
80,3,223776,True,153296,153293
81,1,219939,True,150655,152482
81,2,219944,True,150659,150655
81,3,219943,False,150658,150659
81,4,220672,True,151188,150658
81,5,223316,True,152988,151188
81,6,219942,True,150657,152988
81,7,219940,False,150656,150657
81,8,223788,True,153304,150656
81,9,223775,True,153295,153304
81,10,222579,True,152482,153295
82,1,219642,False,152771,150413
82,1,219635,False,152762,150407
82,1,219647,False,150418,150418
82,1,219649,False,152774,150420
82,1,219648,False,152775,150419
82,2,223002,True,152766,152771
82,2,223007,False,150420,152774
82,2,223008,False,150419,152775
82,2,222989,True,152763,152762
82,3,222994,False,152765,152766
82,3,222990,True,150407,152763
82,4,222993,True,152764,152765
82,5,222991,False,152767,152764
82,6,223004,True,152772,152767
82,7,223003,False,150408,152772
82,8,222997,True,152768,150408
82,9,222996,False,150411,152768
82,10,223000,True,152769,150411
82,11,222998,False,150416,152769
82,12,222999,True,152770,150416
82,13,223006,True,152773,152770
82,14,223005,False,150413,152773
83,1,219646,True,150417,150417
83,1,219635,True,150407,152762
83,1,219633,True,150405,152652
83,1,219629,True,150401,152484
83,1,219626,True,150398,153294
83,1,219650,True,150421,152659
83,1,219645,True,150416,152769
83,1,219642,True,150413,152771
83,1,219636,True,150408,152772
83,1,219627,True,150399,153290
83,1,219634,True,150406,152657
83,1,219641,True,150412,152766
83,1,219628,True,150400,152480
83,1,219630,True,150402,151377
83,1,219643,True,150414,152653
83,1,219632,True,150404,153609
83,1,219640,True,150411,152768
83,1,219623,False,150409,150395
83,1,219644,True,150415,152656
83,1,219631,True,150403,151380
83,2,224238,True,153609,150404
83,2,219639,True,150410,150409
83,2,222846,True,152660,150421
83,2,222992,True,152765,150412
83,2,219647,True,150418,150418
83,2,222996,True,152768,150411
83,2,223003,True,152772,150408
83,2,222998,True,152769,150416
83,2,223005,True,152773,150413
83,2,222578,True,152481,150401
83,2,222837,True,152655,150406
83,2,222988,True,152762,150407
83,2,222576,True,152480,150400
83,2,223771,True,153292,150398
83,2,220944,True,151377,150402
83,2,222839,True,152656,150415
83,2,223768,True,153290,150399
83,2,222831,True,152650,150405
83,2,222835,True,152653,150414
83,2,220947,True,151379,150403
83,3,223769,True,153291,152481
83,3,222845,True,152659,152660
83,3,220949,True,151380,151379
83,3,222828,True,152648,152650
83,3,219649,True,150420,152774
83,3,219638,True,150395,150410
83,3,219938,True,150656,153292
83,3,223001,True,152771,152773
83,3,222994,True,152766,152765
83,3,222842,True,152657,152655
83,4,223007,True,152774,150420
83,4,222573,True,152478,153291
83,4,222827,True,152647,152648
83,4,219651,True,150422,150422
83,4,219940,True,150657,150656
83,5,219648,True,150419,152775
83,5,223774,True,153294,150657
83,5,222834,True,152652,152647
83,5,222575,True,152479,152478
83,6,223008,True,152775,150419
83,6,222582,True,152484,152479
84,1,222925,False,152944,152719
84,2,223253,True,152945,152944
84,3,223252,False,152943,152945
84,4,223264,True,152953,152943
84,5,223250,True,152942,152953
84,6,223248,False,152719,152942
85,1,223249,False,153197,152943
85,2,223628,True,153196,153197
85,3,223626,True,152952,153196
85,4,223265,False,152953,152952
85,5,223264,False,152943,152953
86,1,219871,False,152193,150605
86,2,224357,True,153695,152193
86,3,222147,True,152192,153695
86,4,222152,True,152195,152192
86,5,222149,False,152194,152195
86,6,222151,True,152196,152194
86,7,222150,False,150605,152196
87,1,219871,True,150605,152193
87,2,222150,True,152196,150605
87,3,223627,True,153197,152196
87,4,223249,True,152943,153197
87,5,223252,True,152945,152943
87,6,222146,True,152193,152945
88,1,221363,False,152952,151664
88,2,223626,False,153196,152952
88,3,223628,False,153197,153196
88,4,223627,False,152196,153197
88,5,222151,False,152194,152196
88,6,223695,True,153241,152194
88,7,223694,False,151664,153241
89,1,219997,True,150698,152195
89,2,223696,True,153242,150698
89,3,222148,True,152194,153242
89,4,222149,True,152195,152194
90,1,223696,False,150698,153242
90,2,224420,True,153737,150698
90,3,224419,False,153738,153737
90,4,224422,True,153736,153738
90,5,224418,False,153616,153736
90,6,224248,False,153242,153616
91,1,219715,False,150787,150478
91,2,220114,False,152528,150787
91,3,222651,False,152526,152528
91,4,222647,False,151635,152526
91,5,221364,False,151665,151635
91,6,221365,False,153241,151665
91,7,223695,False,152194,153241
91,8,222148,False,153242,152194
91,9,224248,True,153616,153242
91,10,223697,True,150478,153616
92,1,220551,False,151636,151103
92,2,221325,False,152527,151636
92,3,222652,False,152529,152527
92,4,222650,False,151102,152529
92,5,220552,False,151103,151102
93,1,219612,False,150700,150385
93,2,220002,False,150701,150700
93,3,220001,False,152529,150701
93,4,222652,True,152527,152529
93,5,222648,False,152526,152527
93,6,222651,True,152528,152526
93,7,222649,False,150385,152528
94,1,220112,True,150385,151914
94,2,222649,True,152528,150385
94,3,220114,True,150787,152528
94,4,220113,False,150786,150787
94,5,221731,True,151914,150786
95,1,220111,False,151599,150786
95,2,221270,False,152469,151599
95,3,222560,True,152391,152469
95,4,222441,False,151913,152391
95,5,221732,False,151915,151913
95,6,221733,False,151914,151915
95,7,221731,False,150786,151914
96,1,219715,True,150478,150787
96,2,221267,True,151598,150478
96,3,221269,True,151599,151598
96,4,220111,True,150786,151599
96,5,220113,True,150787,150786
97,1,221324,True,151635,151636
97,2,222647,True,152526,151635
97,3,222648,True,152527,152526
97,4,221325,True,151636,152527
98,1,220554,False,151105,150821
98,2,220555,False,151664,151105
98,3,223694,True,153241,151664
98,4,221365,True,151665,153241
98,5,221364,True,151635,151665
98,6,221324,False,151636,151635
98,7,221323,False,150821,151636
99,1,220161,True,150821,151103
99,2,221323,True,151636,150821
99,3,220551,True,151103,151636
100,1,220161,False,151103,150821
100,2,220552,True,151102,151103
100,3,220550,False,151104,151102
100,4,223263,True,152952,151104
100,5,221363,True,151664,152952
100,6,220555,True,151105,151664
100,7,220554,True,150821,151105
101,1,219959,False,152717,150670
101,2,222922,False,152942,152717
101,3,223250,False,152953,152942
101,4,223265,True,152952,152953
101,5,223263,False,151104,152952
101,6,220553,False,152954,151104
101,7,223267,True,152552,152954
101,8,222684,False,152551,152552
101,9,222682,False,150670,152551
102,1,219675,True,150444,150701
102,2,219998,True,150699,150444
102,3,223266,True,152954,150699
102,4,220553,True,151104,152954
102,5,220550,True,151102,151104
102,6,222650,True,152529,151102
102,7,220001,True,150701,152529
103,1,219738,False,150668,150497
103,2,219958,False,150748,150668
103,3,220063,False,153373,150748
103,4,223890,True,153372,153373
103,5,223888,False,150497,153372
104,1,220062,False,153438,150749
104,2,223985,False,153372,153438
104,3,223890,False,153373,153372
104,4,223889,False,150749,153373
105,1,219739,True,150496,150749
105,2,220065,True,150751,150496
