nid,x,y,nseq,eid
55401,1526566.88594565,1185563.41825592,1,81361
55401,1526566.88594565,1185563.41825592,2,81160
55401,1526566.88594565,1185563.41825592,3,81362
55402,1306957.7586313,1144745.80353593,1,81363
55402,1306957.7586313,1144745.80353593,2,80702
55402,1306957.7586313,1144745.80353593,3,81365
55403,1306237.43401253,1120514.30280408,1,81793
55403,1306237.43401253,1120514.30280408,2,81364
55403,1306237.43401253,1120514.30280408,3,81363
55404,1756339.19472047,1042976.90535988,1,82025
55404,1756339.19472047,1042976.90535988,2,81366
55404,1756339.19472047,1042976.90535988,3,81367
55405,1743372.9349469,1045640.97728922,1,81367
55405,1743372.9349469,1045640.97728922,2,80044
55405,1743372.9349469,1045640.97728922,3,81371
55406,1772001.12598677,1045185.16304743,1,80438
55406,1772001.12598677,1045185.16304743,2,81369
55406,1772001.12598677,1045185.16304743,3,81368
55407,1743268.36691168,1048865.24881452,1,81371
55407,1743268.36691168,1048865.24881452,2,81370
55407,1743268.36691168,1048865.24881452,3,80614
55408,1438189.41564222,1011486.82301922,1,81374
55408,1438189.41564222,1011486.82301922,2,81372
55408,1438189.41564222,1011486.82301922,3,82087
55409,1438074.85501391,1000680.27643273,1,81478
55409,1438074.85501391,1000680.27643273,2,81638
55409,1438074.85501391,1000680.27643273,3,81373
55409,1438074.85501391,1000680.27643273,4,81372
55410,1451126.58635142,1016170.27356263,1,81376
55410,1451126.58635142,1016170.27356263,2,81378
55411,1457254.47903519,1006898.51330167,1,81482
55411,1457254.47903519,1006898.51330167,2,81375
55411,1457254.47903519,1006898.51330167,3,81377
55412,1451130.0471461,1012944.79736478,1,81377
55412,1451130.0471461,1012944.79736478,2,81374
55412,1451130.0471461,1012944.79736478,3,81378
55413,1589892.07369583,1111528.70743973,1,81712
55413,1589892.07369583,1111528.70743973,2,81380
55413,1589892.07369583,1111528.70743973,3,81379
55414,1586639.06981449,1112266.43015277,1,81380
55414,1586639.06981449,1112266.43015277,2,81382
55415,1588259.03691443,1113061.42715871,1,80903
55415,1588259.03691443,1113061.42715871,2,81749
55415,1588259.03691443,1113061.42715871,3,81381
55416,1522712.65300907,1177479.21160093,1,81383
55416,1522712.65300907,1177479.21160093,2,82010
55416,1522712.65300907,1177479.21160093,3,81384
