rn,state,cid,tract,pop,white,black,hispanic,total_vap,black_vap,hispanic_vap
255,15,3,11103,3751.0,1119.0,19.0,159.0,3019,19,84
256,15,3,11104,4676.0,1822.0,6.0,425.0,3697,6,278
257,15,3,11105,3308.0,1989.0,123.0,177.0,2702,123,128
258,15,3,11106,6064.0,2216.0,12.0,290.0,4852,12,156
259,15,3,11201,4525.0,3296.0,0.0,360.0,3526,0,189
260,15,3,11202,1645.0,1049.0,0.0,60.0,1333,0,60
261,15,3,11300,6164.0,790.0,16.0,550.0,3970,16,287
262,15,3,11400,3942.0,2308.0,529.0,589.0,3048,484,450
263,15,3,11500,7662.0,868.0,449.0,1588.0,4987,245,736
264,15,3,940001,4478.0,518.0,0.0,379.0,3384,0,217
265,15,3,940002,7140.0,232.0,50.0,927.0,4890,42,511
266,15,3,980000,0.0,0.0,0.0,0.0,0,0,0
267,15,3,980200,831.0,141.0,22.0,139.0,831,22,139
268,15,3,980300,0.0,0.0,0.0,0.0,0,0,0
269,15,3,980600,87.0,87.0,0.0,0.0,87,0,0
270,15,3,980700,0.0,0.0,0.0,0.0,0,0,0
271,15,3,980800,0.0,0.0,0.0,0.0,0,0,0
272,15,3,981000,0.0,0.0,0.0,0.0,0,0,0
273,15,3,981100,43.0,42.0,0.0,12.0,43,0,12
274,15,3,981200,0.0,0.0,0.0,0.0,0,0,0
275,15,3,981300,0.0,0.0,0.0,0.0,0,0,0
276,15,3,981400,0.0,0.0,0.0,0.0,0,0,0
277,15,3,990001,0.0,0.0,0.0,0.0,0,0,0
278,15,5,31900,85.0,32.0,0.0,4.0,84,0,4
279,15,7,40103,6542.0,4520.0,34.0,437.0,5111,34,338
280,15,7,40104,706.0,463.0,0.0,34.0,563,0,24
281,15,7,40204,5809.0,2674.0,23.0,325.0,4649,23,221
282,15,7,40205,3949.0,1453.0,10.0,460.0,3242,10,304
283,15,7,40300,8489.0,2936.0,182.0,1031.0,6759,182,606
284,15,7,40400,10430.0,1530.0,74.0,1146.0,7737,59,670
285,15,7,40500,7178.0,1841.0,52.0,502.0,5019,52,149
286,15,7,40603,2855.0,1036.0,8.0,403.0,2217,8,245
287,15,7,40604,3218.0,1422.0,5.0,395.0,2552,5,282
288,15,7,40700,8480.0,2532.0,5.0,1492.0,6651,5,912
289,15,7,40800,3922.0,756.0,4.0,577.0,3205,4,446
290,15,7,40900,4901.0,1127.0,17.0,252.0,3978,17,143
291,15,7,41200,0.0,0.0,0.0,0.0,0,0,0
292,15,7,940000,3212.0,909.0,53.0,296.0,2463,17,166
293,15,7,990100,0.0,0.0,0.0,0.0,0,0,0
294,15,7,990200,0.0,0.0,0.0,0.0,0,0,0
295,15,7,990300,0.0,0.0,0.0,0.0,0,0,0
296,15,9,30100,1841.0,574.0,0.0,51.0,1378,0,29
297,15,9,30201,2168.0,1509.0,0.0,193.0,1735,0,131
298,15,9,30202,7686.0,4424.0,84.0,569.0,5830,84,380
299,15,9,30301,9581.0,5146.0,32.0,752.0,7468,21,376
300,15,9,30303,3631.0,2682.0,20.0,163.0,3175,20,163
301,15,9,30402,8711.0,3185.0,0.0,942.0,6775,0,617
302,15,9,30403,3471.0,1464.0,2.0,299.0,2685,2,218
303,15,9,30404,5614.0,1785.0,11.0,837.0,4103,11,494
304,15,9,30501,2576.0,1305.0,0.0,130.0,2060,0,91
305,15,9,30705,3931.0,997.0,9.0,841.0,2634,9,402
306,15,9,30706,2655.0,1099.0,58.0,405.0,2001,58,194
307,15,9,30707,9296.0,5429.0,109.0,1618.0,7207,109,1100
308,15,9,30708,2917.0,1573.0,14.0,414.0,2461,14,383
309,15,9,30709,3602.0,2449.0,66.0,300.0,3087,54,210
310,15,9,30710,2102.0,1508.0,0.0,268.0,1703,0,104
311,15,9,30800,7568.0,1747.0,11.0,764.0,5716,11,435
312,15,9,30901,2613.0,533.0,44.0,208.0,2054,44,167
313,15,9,30902,3299.0,453.0,24.0,522.0,2614,24,297
314,15,9,30903,6729.0,653.0,53.0,715.0,5283,41,487
315,15,9,31000,8985.0,2368.0,2.0,1340.0,6918,2,707
316,15,9,31101,9682.0,1183.0,182.0,1610.0,7397,96,1116
317,15,9,31102,5910.0,771.0,0.0,569.0,4446,0,361
318,15,9,31103,7887.0,742.0,14.0,256.0,6061,14,168
319,15,9,31402,3046.0,829.0,20.0,221.0,2351,9,141
320,15,9,31404,3339.0,1846.0,23.0,315.0,2555,23,240
321,15,9,31405,5762.0,966.0,6.0,379.0,4521,6,202
322,15,9,31501,2323.0,1130.0,0.0,110.0,1830,0,79
323,15,9,31502,4522.0,3065.0,44.0,621.0,3695,44,405
324,15,9,31503,2436.0,1773.0,41.0,504.0,1975,20,323
325,15,9,31601,3539.0,415.0,35.0,519.0,2645,35,343
326,15,9,31700,4300.0,854.0,2.0,323.0,3212,2,175
327,15,9,31801,2821.0,300.0,18.0,210.0,1863,18,104
328,15,9,31900,5454.0,665.0,65.0,405.0,4384,65,292
329,15,9,32000,866.0,706.0,7.0,44.0,757,7,33
330,15,9,980000,0.0,0.0,0.0,0.0,0,0,0
331,15,9,990200,0.0,0.0,0.0,0.0,0,0,0
