rn,D16,R16
889,429.77708058124176,1336.2174223295642
890,1497.6078269484808,4039.6277308156764
891,1335.3497463443748,1539.0643689812468
892,1494.9752312742467,1398.001013684744
893,858.6750223813788,1216.934617334009
894,930.319391634981,2269.6521394611727
895,1041.5532319391634,2384.367670364501
896,1574.1273764258556,3463.9801901743267
897,725.8536585365854,333.57074859368237
898,1058.1585365853657,1261.0601471224577
899,1470.9878048780488,1091.3691042838598
901,933.3612979817966,1685.979634464752
902,558.6624455876533,258.3446475195822
903,1390.5457172066294,2596.6330120443886
904,217.95580758701604,454.9242053789731
905,469.1028549080954,1001.7408312958437
906,1598.7113805240515,1527.0024449877749
907,543.229956980837,728.3325183374084
908,1131.3595336592705,2717.7449691991787
909,1416.9998119593834,2331.0388090349074
910,1135.8401654757427,2442.297843942505
911,957.7350507709665,1082.3451745379878
912,1315.0654381346371,1947.5732032854207
913,635.8047419804742,1572.6232399179767
914,620.6108786610879,1377.784962406015
915,474.5160390516039,1787.8017771701982
916,399.7154811715481,1387.4198222829802
917,383.35285913528594,1705.37019822283
918,354.5148771021992,1287.767410639369
919,744.4812419146183,2604.777647256251
920,323.6377749029754,1236.8632320859206
921,345.366106080207,1324.5917100184595
922,517.7175983955879,817.5318678001912
923,1173.385214170167,2281.3212207291617
924,641.0935071446478,1577.5979677046128
925,645.7056906492855,1523.3849791236985
926,860.172223614941,1455.076613511746
927,681.4501128102281,1537.4803561547362
928,435.8513411882677,315.5195935409226
929,802.5199298069692,252.63252678706172
930,1163.4232890448734,3519.5072186729717
931,673.3787916771121,2774.6207555712062
932,303.2510654299323,935.7161829065849
933,473.9018551015292,1513.626641179134
934,697.5927550764602,1662.1702298908394
935,283.64928553522185,987.7606519442628
936,569.6046628227626,1616.6313194828713
938,995.6341189674523,3067.5518122888707
939,686.9191919191919,2566.2398429653977
940,1470.6677890011222,4245.96046745184
942,906.7789001122334,2005.247877293892
943,1734.4739571058212,1419.6190858059342
944,544.2547725665803,481.24538893344027
945,920.7968418571766,759.6880513231756
947,1391.4744284704218,1440.44747393745
949,1109.0480751519617,525.0521930899289
951,1979.2606373181065,2472.6816956628277
952,902.1361208325659,2076.6487380543986
953,1007.3656290292872,2601.700931144327
954,1421.1895376680789,1480.9164420485176
955,1382.0465731993502,794.7512281608983
957,1331.666550333955,478.17532227680715
958,1124.699969913954,237.10078306800133
959,2615.676322281726,972.2456691168322
960,1386.131439918166,410.6214678831308
961,2819.9196582225163,1013.3078159051454
962,2479.5140983211986,675.5385439367635
965,1580.8434201817197,515.2637129243158
966,1868.145712738432,479.4999076570753
967,1565.8655755460618,445.0606877701031
968,915.0101450147422,507.31620064270675
969,3457.158866357783,676.8631293170317
970,1538.6331307539563,678.1877146973
971,1199.589193092244,688.7843977394452
972,3232.4911968229135,667.5910316551547
973,2418.2410975389616,751.039910612049
974,2062.857693001986,654.345177852473
975,1606.7142427342199,668.9156170354228
977,887.7777002226368,744.4169837107081
978,2425.0492087369876,523.2112252059247
979,1650.2861544015886,1241.1365013112695
980,1202.3124375714542,939.1310346101282
981,1963.4592695108008,1377.5687954788905
982,1273.1167940309285,972.2456691168322
983,242.36875864973825,258.29414915229194
984,1337.1130392923762,590.765079599601
985,871.4382333473735,516.5882983045839
986,1776.9170226848787,860.9804971743065
987,1670.7104879956676,613.2830310641599
989,1855.8911125819845,2255.768902596683
990,1274.4784162705337,446.38527315037123
991,1222.7367711655334,756.3382521331216
992,1452.8509296588243,757.6628375133897
993,1156.0172814248751,892.7705463007425
994,1218.6519044467177,622.555128726037
995,3737.653047716469,1412.0080153658628
996,1461.0206630964558,532.4833228678019
997,976.2831457969794,427.8410778266169
998,1318.0503279379022,539.1062497691427
999,1172.3567483001384,586.7913234587966
1000,1426.980107106324,1725.9347504894174
1001,1022.5783019435586,1050.396206552654
1002,1063.4269691317168,1402.7359177039855
1003,2475.429231602383,2196.162560484616
1004,1127.4232143931645,760.312008273926
1005,1230.906504603165,822.5675211465298
1006,1025.3015464227692,422.5427363055443
1007,3114.096557322655,2853.2639866097047
1008,507.8850953727661,932.5081077087873
1009,533.7559179252662,1482.2110405200754
1010,1289.4562609061916,2192.188804343811
1011,1493.6995968469823,709.9777638237358
1013,1670.7104879956676,553.6766889520925
1014,3097.6905951019917,1770.970653418535
1015,2965.6132378602806,2453.132124256639
1016,2091.4517600336967,1964.3601189376868
1018,1778.278644924484,1719.3118235880768
1019,1766.0240447680367,1528.571528829461
1021,1587.651531379746,1619.9679200679643
1022,860.5452554305314,1434.5259668304216
1023,2690.5655454600155,3217.4178886713703
1024,1032.1096576207956,1261.0052820152919
1025,1956.6511583127744,2005.4222657260002
1029,2956.0818821830435,3646.583551878255
1031,305.0033816715807,336.4446865881136
1033,2651.0785005114626,1515.3256750267794
1034,1203.6740598110596,874.2263509769882
1036,2023.370648053433,1107.353377904185
1037,1318.0503279379022,568.2471281350423
1038,1147.4658187599364,2276.2209350434423
1039,594.7366189719131,1504.3129913115433
1040,134.86592474827768,590.4081505999172
1041,739.5516693163752,1569.439387670666
1042,339.3757286698463,985.4371121224659
1043,286.3137254901961,990.77534133223
1044,929.6905140434551,2405.4060819197352
1048,743.4296448087432,1065.2923141537171
1049,1003.5703551912568,1473.707685846283
1050,913.2572815533981,1188.8016528925618
1051,433.74271844660194,1024.1983471074382
1052,1249.606663581675,2992.849921779941
1053,492.3382032127983,673.6915000869112
1054,401.3750247901104,496.8065357204937
1055,965.3467310107753,1567.9432643837997
1056,749.3091822568916,1060.2179037024162
1057,781.1462947048324,1843.097653398227
1058,1619.144575923845,2898.9480271162874
1059,1403.107027169961,2751.5438901442726
1060,1055.1728697031797,1494.787137145837
1061,1114.298935677927,1385.5988875369371
1062,1116.5730151384942,1356.1180601425344
1063,992.6356845375818,1606.1591517469146
1064,1123.3952535201956,2031.9933252216235
1065,533.2716335030078,1424.906657396141
1066,640.1533681496662,1186.8762732487398
1067,486.6530045613803,1026.3695463236572
1068,841.4094004098631,1975.2154354249956
1069,1635.0631321478152,3634.8768294802708
1070,536.3051174766656,1462.4597553122987
1071,1386.4898616028324,2268.963296844817
1072,1170.838751206952,2072.176432710882
1073,414.3662697135501,876.4005151320025
1074,280.4458174904943,1632.7350706641614
1075,334.97694866920153,1010.63965362307
1076,682.1955798479087,1666.7061514582142
1077,149.1259505703422,558.3996405522424
1078,149.1259505703422,559.4612368270566
1079,546.4241920152091,1194.2958091659177
1080,355.0087927756654,1332.3033248917573
1081,852.4662547528517,2663.5450535087
1082,164.70627376425855,655.00490156033
1083,179.17371673003802,1165.6327097459357
1084,288.23597908745245,955.4366473327343
1085,212.56012357414448,1304.7018217465893
1086,792.3707224334601,1540.3761947553303
1087,900.3201045627377,1494.727554938322
1088,362.7989543726236,1086.0129891348747
1089,1010.4952471482891,1838.6847479781063
1090,868.046577946768,1455.4484927701985
1091,221.46316539923956,622.0954170410914
1092,1016.0596482889734,3253.7925823053674
1093,184.95756365451822,1257.0380167181952
1094,328.037943085372,1116.3980304591778
1095,352.46630054917625,1685.4993702049699
1096,640.9535696455317,2196.818390014886
1097,222.18172740888667,1034.630596587656
1098,294.3035446829755,1100.0445436848736
1099,307.0993509735397,1130.5710523302416
1100,291.85958660014256,1378.5404863709246
1101,385.3898788310763,1980.2056386958848
1102,218.61297220242335,1137.2132549438802
1103,240.02352102637204,1272.7532068412613
1104,228.75481111903065,1417.1087653661145
1105,216.3592302209551,1061.1786477819348
1107,620.2188108108107,1931.7635264406522
1108,678.3643243243243,2335.158031682865
1109,521.0294054054054,1518.6616667942144
1110,1146.9487567567567,2620.985689140583
1111,1006.7154594594595,1879.990969618122
1112,352.2934054054054,1098.009642611158
1113,380.7961081081081,1026.8223769801791
1114,566.6337297297298,1682.6080967322262
1115,418.8648648648649,1162.3288415561833
1116,339.0810810810811,1291.59421864812
1117,400.02702702702703,1368.9415344490328
1118,283.6756756756757,493.7513584003477
1119,192.8108108108108,922.8700282547272
1120,160.67567567567568,521.2997174527277
1121,250.43243243243245,835.986742012606
1122,398.91891891891896,1680.449902195175
1123,220.51351351351354,1472.7776570310803
1124,728.5260463715748,1442.9767687434003
1125,610.5329719963866,593.3537486800423
1127,1360.7091237579043,2025.6969376979937
1128,895.2318578741344,972.9725448785639
1130,540.3562165907741,1329.1858617950754
1131,1107.0712730152445,1816.1720611596506
1133,1059.1461096812513,1411.6870532168386
1135,752.4250643436943,987.722597299444
1136,1254.4411502672738,1436.895750595711
1138,871.0398435953276,1230.6427720413026
1139,1696.5507820233618,1730.2333200953137
1140,1238.865472183726,1365.8530579825258
1141,1038.777915264304,1042.7233915806196
1142,1532.4070976044347,1597.3147339158063
1144,867.4454563452782,1354.3945591739475
1145,2385.475004949515,2720.2476171564736
1147,2732.932439120966,2767.227462271644
1148,1216.101019600079,1389.91590548054
1150,710.4905464264502,639.3842335186656
1151,817.1240348445853,1391.061755361398
1152,877.0304890120768,1466.6878474980142
1153,553.5356365076223,1349.8111596505164
1154,431.3264700059394,1305.1230142970612
1155,791.9633240942387,2196.5942216044477
1156,392.9863393387448,1226.0593725178715
1157,674.5466739259552,1546.8973391580619
1158,664.9616412591566,1321.1649126290706
1159,1304.1570009887796,1408.2070641499383
1160,1840.4570740724819,1188.3508771929824
1161,995.814453376897,1699.0937115083725
1162,1562.1089377068913,1248.1066613402577
1163,622.6839774730236,897.4642298345484
1164,1758.8722754825674,2076.7953660241687
1165,1244.1681784961954,1416.0993375278804
1166,2284.3743605176046,3287.695595725557
1168,1502.1201152143071,1726.1529345184595
1170,1476.924809767422,1655.1224741169813
1172,1403.738446326469,948.2002729784613
1173,1277.7619190920425,1493.8946036818802
1175,1157.7842741068741,2496.2133226805154
1176,1714.480546838055,2310.1811644861677
1177,2007.226000601866,1302.2251073604314
1179,2072.0139288938567,3154.654415925963
1180,920.2285370362409,1120.7028196677652
1181,1118.1916512617686,1323.646992243417
1183,807.4495507501827,1321.3920569925763
1184,837.4439619964749,1793.8009920436766
1186,696.2049299178348,784.6666666666666
1187,1575.7950700821655,1034.3333333333333
1188,472.42905532555517,267.1606864274571
1189,1083.5528791870531,1023.7597503900156
1191,867.9258562288295,499.05616224648986
1192,455.09220925856226,265.02340093603743
1193,240.19650655021837,1137.2180169808605
1194,458.5569670504168,1891.3616347675925
1195,213.76339817387853,1386.0526694488417
1196,313.74950377133786,2193.6739099150955
1198,843.5609368797142,3876.58195423802
1199,18.388249305279874,110.22938552309685
1200,79.29932512901945,390.7140595769175
1201,519.4680428741564,2578.9310692185927
1203,208.01707026597856,1603.237300330983
1204,1122.8453149343422,3006.5895446568766
1205,804.1689294458047,1961.6229795880668
1206,551.0685510794569,1653.8960931005818
1207,970.9850879145338,1658.2455897293803
1209,620.0959269975517,1268.9656414519256
1210,735.1415535277098,1268.9656414519256
1211,364.6946361006009,954.7145100212432
1212,678.1748936170213,3131.278606398725
1214,810.5017021276595,4380.710463395195
1215,599.0151063829787,1218.6360013662757
1216,689.9897872340425,1677.274279858818
1219,440.6955319148936,1339.6197199134692
1220,685.263829787234,1561.789821245588
1221,458.41787234042556,1803.757258339975
1222,417.065744680851,1954.4369805305703
1223,306.0057446808511,755.5983149265627
1224,467.8697872340425,1496.8985540248207
1225,1596.961373390558,1224.5322457303084
1226,375.13304721030045,261.9138414478715
1227,744.3862660944205,841.2990058628601
1228,1119.519313304721,2120.25490695896
1229,56.7436974789916,379.8301665916254
1230,283.718487394958,1393.0733903647006
1231,483.4563025210084,1781.6102656461053
1232,220.1655462184874,1044.8050427735254
1233,213.3563025210084,740.0702386312472
1234,410.82436974789914,1395.2500675371455
1235,297.336974789916,1554.147501125619
1236,213.3563025210084,1228.7342638451148
1238,366.5642857142857,2144.027014858172
1239,155.47773109243698,424.4520486267447
1240,873.975080385852,2368.8192185850053
1241,1022.0498392282959,3242.937909186906
1243,164.7749196141479,733.0291446673707
1244,189.26848874598073,1042.7896515311509
1245,519.9316720257235,2658.424076029567
1246,1385.703494528768,1807.6298287651218
1248,1095.48579244617,1876.984688212261
1249,1358.1729615248853,1646.902694173339
1250,534.5511824920579,930.2358132195664
1251,1700.0104129897636,3815.618140377535
1252,727.2649135192376,899.4114312430601
1256,1952.3736321920226,2484.665361463386
1257,1739.012001411931,1018.3054760095845
1258,971.5983939286975,1240.6813745543802
1259,825.9159901164843,893.9070773186838
1261,2739.875334571146,372.2935103244838
1262,2543.87417713583,418.01376597836776
1264,1111.13332208049,357.9242871189774
1265,2376.859106363483,508.1479842674533
1266,1710.179113115189,465.04031465093414
1269,2532.8318584070794,540.8053097345132
1270,2207.0834559089485,389.275319567355
1271,1943.4480962600371,711.9296951819076
1273,4999.409804441658,996.7015732546706
1276,1942.0678064189433,322.6543756145526
1277,2149.1112825830096,677.9660766961651
1279,2340.971570495045,627.0206489675516
1282,2161.533891152854,653.1465093411996
1283,3332.019676400376,1038.5029498525073
1284,2045.5895445009764,386.6627335299902
1287,3176.0469243567795,496.3913470993117
1289,6278.938487135589,1153.4567354965584
1291,1786.0950543753465,390.58161258603735
1292,2053.8712835475394,321.3480825958702
1293,2737.1147548889585,914.4051130776795
1295,2997.9895348556825,893.5044247787611
1297,2075.9559210050397,649.2276302851524
1298,325.961661341853,908.4349602724177
1299,402.1757188498403,722.972077185017
1300,532.3258785942492,1076.1289443813848
1301,574.5367412140575,2184.4640181611803
1302,693.0,1430.0
1303,2103.772754312909,195.21472392638037
1304,1552.3902439024391,248.55828220858896
1305,2309.6537775133847,418.8036809815951
1306,2013.8477096966092,208.83435582822085
1307,2327.4021415823913,379.079754601227
1308,1496.778703152885,175.920245398773
1309,2219.728732897085,482.36196319018404
1311,3697.0441234761947,751.1986031504734
1312,2339.2343842950622,550.4601226993865
1315,458.8282116895763,1072.374563549311
1316,1057.0925292692316,720.9430680131301
1317,517.224529540977,780.8333228794246
1319,3254.7008990239815,155.94066361412533
1320,605.4148871124798,281.37119739070437
1322,1069.0101451572725,980.8441740366723
1323,464.78701963359674,479.12203893035604
1324,1736.3966348875654,318.6613560810387
1325,1990.2418533028376,2350.41000229986
1326,3334.548925473856,2674.7213824248884
1327,1225.130913290609,1021.5243471534006
1328,1482.5514164722933,1852.0778816199377
1329,877.1365293598134,279.1111877731084
1330,2371.6055617201478,719.8130632043321
1331,1596.9605289974863,206.79088001003575
1332,2030.7617473221767,1624.9469150515379
1334,1599.3440521750945,908.5238662735997
1335,1546.9065422677145,3682.685671872713
1336,1322.8553635725448,2245.319555081645
1337,1041.5996286147783,2393.350185034184
1339,568.470277859553,940.164000919944
1341,544.635046083471,1716.4773045641766
1342,1102.3794696437872,2545.900834221916
1343,697.1805294503952,2131.189069393046
1344,835.42487375167,2623.871166028978
1345,1638.6721846056298,3903.036609588325
1346,2109.418012183247,2048.6987183507918
1347,2505.0828596662063,2008.018545234063
1349,973.6692180529451,1476.9162850989985
1350,1234.6650060010415,1413.6360158063098
1351,2147.554383024978,154.8106588053273
1352,3124.798885844335,2272.439670492797
1353,2008.1182771348988,2884.9022768613186
1354,1400.3198668448108,2272.439670492797
1355,2153.513190968998,905.1338518472056
1356,1384.625245579568,3772.895734597156
1358,524.3207269155206,1127.303317535545
1359,458.0540275049116,780.8009478672985
1361,420.5053635280095,386.9641434262948
1362,355.1418355184744,750.2804780876494
1363,1086.541434787008,695.147036062529
1364,1765.7697055549934,1052.3282773564465
1365,655.7294343822725,319.8806686271475
1366,1418.8821208135182,214.76087292988703
1367,429.69300819589193,55.38569880823402
1368,1174.941819285642,530.1202600216684
1371,696.0131539006375,681.5831914564309
1373,261.84417686937167,6.781922303049064
1374,2066.7786097338862,1466.0255378424392
1375,481.1666498026915,392.2211731930042
1377,1021.6398866740867,1888.7653613991642
1379,1487.4800523217789,574.229262672811
1380,795.519947678221,613.0
1381,1196.3504273504273,546.5382323733863
1382,2155.2672720797723,1172.728897715988
1383,1547.909544159544,796.5243296921549
1384,1205.5329415954416,585.7517378351539
1385,1261.9398148148148,600.4568023833168
1386,1677.7232808616404,353.49514563106794
1387,2118.045291355979,501.3203883495146
1388,2023.2314277823807,469.18446601941747
1389,988.6748704663212,1310.302066772655
1390,1530.3251295336788,110.69793322734499
1391,1641.2724592438433,962.317848410758
1394,1426.0808185917447,986.3471882640587
1395,1230.6635449184878,323.8239608801956
1396,2408.9831772459243,1471.5110024449878
1397,151.07899159663864,438.7157894736842
1398,529.9210084033614,1164.2842105263157
1399,2455.3184656556646,2400.5721232751807
1400,1246.085637823372,413.5165035560148
1401,973.1445138269403,636.5977752112334
1402,3279.900089206066,1215.520880189654
1404,2161.6476360392508,805.2689806090815
1405,1584.6708296164138,913.0009117986749
1406,1235.720785013381,588.7169169047474
1408,1847.2471008028547,1279.724758373351
1409,2409.2524531668155,379.7822624764452
1411,2109.823371989295,262.2565193605252
1412,1483.3256021409456,300.3435657406845
1413,1414.2265834076718,235.05148623184002
1414,1024.9687778768957,199.14084250197556
1415,2131.7047279214985,291.6379551395052
1416,565.4603033006244,105.55552853929852
1418,1064.1248884924175,1158.934411281989
1419,511.3327386262266,549.5416691994408
1421,2637.279214986619,921.7065223998541
1422,1156.256913470116,1000.0570178104674
1424,346.64674397859056,217.6402650294815
1425,2087.9420160570917,266.60932466111484
1426,1106.7359500446032,871.6492614430733
1427,1334.7627118644068,692.0960427937512
1429,1893.3131132917038,127.31955504224668
1430,2120.188224799286,140.37797094401557
1431,1130.920606601249,1929.3809494863535
1432,1552.3974522292995,823.7746331236897
1433,1362.684076433121,962.711390635919
1434,1411.467515923567,921.1397624039133
1435,751.2649681528662,287.71942697414397
1438,1338.8343949044586,805.1767994409504
1439,1253.1923566878982,678.2739343116701
1440,1372.4407643312102,906.9178895877009
1442,1169.7184713375796,876.2861635220125
1444,496.74601340420617,530.9242982704849
1445,1312.2828749711116,1839.5094981570742
1446,471.6357753639935,796.3864474057273
1447,645.2239426854634,402.04848313013895
1448,925.8035590478391,167.42840941309896
1449,872.3078345273861,148.70286362347605
1450,1514.0,766.0
1451,1370.0957313013243,1364.2543906333156
1452,2351.705851890212,3016.671633847792
1453,1064.7788710512689,1169.664715274082
1455,2635.136198860694,994.2150079829696
1459,569.0493452689207,487.00585417775414
1461,985.9874232448028,1330.2277807344333
1462,472.7486868387956,645.4422565194252
1464,1596.6211437449138,360.4693986162853
1465,641.2748390915144,3680.190526875998
1466,1169.8341347932233,2512.652474720596
1467,937.8370940297403,1972.4800425758383
1469,996.9306798845898,448.7259180415115
1470,1681.3618216767707,1232.3323711340206
1471,1432.2711814283603,1005.259175257732
1473,1586.7073783823748,1148.8676288659794
1475,1869.4252550643205,978.2558762886598
1477,1013.1668611435239,618.1737804878048
1478,2190.8331388564757,1114.8262195121952
1479,807.0696875,398.7033591731266
1480,920.788125,26.654263565891473
1481,709.9121875,464.2284237726098
1482,537.6784375,245.44134366925064
1483,557.5515625,1013.9726098191214
1484,311.06158484065463,5.384355179704017
1485,2867.2238013207,110.91771670190275
1486,1591.3255813953488,33.38300211416491
1487,710.5301464254952,13.999323467230443
1488,1055.4265001435542,21.537420718816065
1489,260.8551536032156,3.23061310782241
1490,1240.9720068906115,300.44701902748415
1491,1019.4088429514786,482.43822410147993
1493,1377.4025265575654,478.1307399577167
1494,1463.62661498708,958.415221987315
1495,1387.225523973586,1282.5534038054968
1496,1154.7479184610968,595.5096828752643
1497,1537.8448176859029,1640.0745877378436
1498,1099.0842664369795,751.6559830866807
1499,822.9488946310652,911.0328964059197
1500,952.8307493540051,1374.087441860465
1501,839.3205569910997,1318.0901479915433
1502,940.8248636233131,903.494799154334
1503,315.42736146999715,508.2831289640592
1504,2043.1834625322997,2542.492515856237
1506,1566.2223657766294,860.4199577167019
1508,2085.749784668389,1416.0854122621565
1509,1238.7891185759404,761.347822410148
1510,1351.2078667815101,1046.7186469344608
1512,1379.5854148722365,401.6728964059197
1515,1752.8593166810222,707.5042706131078
1518,1651.3550100488085,996.1057082452431
1519,820.7660063163939,516.8980972515856
1520,1410.1458512776342,1477.4670613107824
1521,2007.1658053402239,578.2797463002114
1523,2049.7321274763135,908.879154334038
1524,2130.49899511915,488.8994503171247
1526,1418.8774045363193,502.89877378435517
1527,1763.7737582543784,569.664778012685
1528,1021.6274457147242,893.8617511520738
1531,1380.4002532034067,698.4644359847725
1532,585.1934512391621,483.63534361851333
1533,992.0943182690095,726.5325586054898
1536,724.108532187524,726.5325586054898
1538,2084.820033760454,843.1232217992385
1542,887.0876429064682,602.3850931677018
1545,1460.2490792603392,655.2827088759767
1546,1068.6616857208624,219.14726507713885
1547,1336.6474718023478,999.6569825686236
1550,2581.4141026624725,1212.326988579443
1552,1921.84092304151,225.62452414345822
1554,1467.9058160055245,413.4650370667201
1555,1187.8880150387479,43.18172710879583
1558,1382.5878922734596,213.74954918853936
1560,984.4375815238242,88.52254057303145
1561,1661.5118737052098,28.06812262071729
1562,1209.7644057392772,404.82869164496094
1565,632.2276912453004,240.73812863153677
1569,842.2410419703829,14.034061310358645
1570,1966.6875239775954,68.01122019635343
1572,1489.7822067060538,45.34081346423562
1573,917.7145898872094,12.95451813263875
1574,544.7221284431827,17.272690843518333
1575,1483.219289495895,640.1691043878982
1576,1335.5536522673215,14.034061310358645
1577,1320.2401787769509,53.97715888599479
1578,942.8724391928182,457.7263073532358
1579,1794.9578569784394,1928.0641154077339
1583,2202.952543543313,105.7952314165498
1584,833.4904856901711,170.56782207974354
1587,2163.57504028236,518.18072530555
1588,2596.7275761528426,1013.6910438789822
1589,987.7190401289035,485.79442997395313
1590,1291.8008708662626,163.01101983570427
1592,1137.57231642753,874.4299739531156
1594,768.9551331236094,1054.7136846323383
1596,588.4749098442416,625.0554998998197
1597,561.1294214685797,519.2602684832699
1598,938.4971610527124,605.6237227008615
1600,776.6118698687947,509.54437988379084
1602,1011.7830698994859,676.8735724303747
1604,1742.4545192971686,332.4992987377279
1605,1509.4709583365304,455.567220997796
1607,703.325961022021,470.6808254858746
1608,383.0,1021.0
1612,1568.1661486012233,43.53
1613,1640.4874160232628,119.7075
1616,1823.7012934924296,176.53833333333333
1617,1946.6474481098967,483.66666666666663
1618,3536.509976937732,362.75
1619,1505.4877168354558,264.8075
1620,559.457249070632,1662.9909830657575
1621,504.7018587360595,1603.638442929404
1622,536.8408921933085,1825.3705740048383
1623,708.9112248499823,2222.6581146630824
1624,474.9123980682448,284.6197431377487
1625,1385.2551658617685,895.7466633089903
1628,1164.1558071411607,202.99294887937546
1629,906.9585939355554,414.5781918912113
1631,1082.9356345499168,20.406698564593302
1633,1169.7960969044416,1277.0297154369177
1634,822.3542474863432,20.406698564593302
1635,859.5801599239965,15.03651473180559
1639,2058.7057635974984,378.06094182825484
1640,1017.5082732958595,459.68773608662804
1641,406.1008629562188,373.7647947620247
1642,744.5182487530678,269.5832284059431
1643,2940.847082574618,77.33064719214303
1644,1314.1875148444303,30.07302946361118
1645,1196.8694877681894,712.0863762276505
1646,400.460573192938,630.4595819692772
1647,864.0923917346212,2112.630319818685
1648,2110.596429419682,2143.777386048854
1649,526.8030638904283,714.2344497607655
1650,2172.6396168157708,254.5467136741375
1651,1468.7314543583248,663.754721732561
1652,1724.8006096112738,622.9413246033745
1653,707.2923363154144,205.14102241249054
1654,976.8981870002375,16.110551498363133
1656,1476.8382352941176,934.0442079410561
1657,1448.1617647058824,1703.955792058944
1658,1765.231806216597,589.7491366210803
1659,930.1496849158447,26.90461389694709
1661,1964.0094392299716,308.86496753695263
1662,823.198675848866,40.89501312335958
1664,1200.227990640538,32.28553667633651
1665,1383.88123853333,50.58067412626053
1666,902.0615411204765,34.43790578809228
1667,1168.8989071764738,32.28553667633651
1668,2203.8389747134997,145.2849150435143
1670,1233.7177005504002,17.21895289404614
1671,1073.8313435613816,37.66645945572593
1672,1047.903826211811,13.990399226412489
1673,1678.806748384695,357.2932725514574
1674,2022.3463532665053,263.6652161900815
1676,957.157515488314,94.70424091725377
1677,1093.2769815735596,38.742644011603815
1679,1759.8302401021033,103.31371736427684
1681,656.8304395224548,4.304738223511535
1683,1449.780345130155,259.36047796657
1684,4025.2470685208327,625.2632269650504
1685,2493.362918450371,246.44626329603537
1686,1594.5423169985906,356.2170879955795
1687,1426.013454226382,364.82656444260255
1689,1356.8734079608605,281.9603536400055
1690,1563.2132335345264,387.4264401160381
1692,1480.0291153713206,389.5788092277939
1695,3055.1257943577334,429.39763779527556
1697,3328.4450397511237,382.0455173366487
1698,755.1389428062432,347.6076115485564
1699,1714.4570847403547,963.1851775107059
1701,1350.3915286234678,1060.0417875397154
1702,1361.1946608524556,725.3483906616937
1703,613.6179106065038,835.1192153612377
1704,2680.257106011859,214.16072661969886
1706,5145.531880666862,860.9476447023069
1708,1060.8675848865962,23.676060229313443
1709,1402.2465633226088,138.827807708247
1712,1558.8919806429312,1028.8324354192569
1713,2100.1289053152173,1042.8228346456694
1714,976.6031535004919,461.6831744716121
1715,1020.8959956393417,122.68503937007874
1716,570.4053816905528,41.97119767923746
1717,2492.2826052274722,209.8559883961873
1718,1424.9331410034831,170.03715982870563
1719,1639.9154723603392,250.7510015195469
1720,2307.5490441117818,153.89439149053737
1721,1349.311215400569,126.98977759359028
1722,1491.9125608232073,148.51346871114794
1723,2604.6351804089445,739.3387898881061
1724,2006.7525815778604,151.81275288475948
1725,1999.8486162742668,1708.7245616664168
1727,876.8035935563817,806.7130226285029
1728,1629.3358116480792,2042.2693690993556
1730,953.897872779843,97.51476097707179
1731,1380.7930607187113,519.7093511164394
1732,1189.7833539859562,415.5458564363854
1734,1169.0714580751755,626.089090364154
1735,1055.1560305658818,769.0368649782706
1736,869.8996282527881,1052.7161696388432
1737,1012.5815778603883,704.7657725161097
1738,1403.8062783973564,335.7610520005994
1740,1302.5481206113177,93.08227184175034
1742,617.9048946716233,780.1180878165743
1743,634.0141470466749,1171.2852540086917
1744,1884.782527881041,1837.2667465907389
1745,2299.0204460966543,1676.5890154353365
1747,948.5041140976411,1370.1045370938075
1748,1256.220515633571,2095.5843041079092
1749,504.7931980252331,826.271612507664
1750,631.5677454744925,1076.5898221949724
1751,860.914426769062,1857.4497240956466
1754,1094.3339111592632,1407.933791917455
1755,1869.7278439869988,1943.0810404127255
1756,1368.2062838569882,702.8634995700774
1757,1000.7319609967498,1079.121668099742
1758,858.270699663917,26.56241932509681
1759,365.12068438741215,190.3640051631938
1760,1158.1912618392912,698.3702747556703
1761,2322.30980751604,122.85118937857274
1763,1381.0571341277116,655.206343352388
1764,2043.7274671555147,1912.4941914069702
1765,1050.3146959975556,1920.2415637101235
1766,531.0846318362359,327.603171676194
1768,2674.390467461045,680.6619952056058
1769,474.1827069966392,1014.9057717130739
1770,601.0265811182402,908.6560944126867
1771,265.54231591811794,304.3610547667343
1772,1058.612893369997,622.003319196017
1773,1338.380690498014,769.2033929559284
1775,627.1066300030553,1449.8653881615342
1776,578.5029025358998,658.5266457680251
1777,1203.238619003972,686.195832565001
1779,2904.369080354415,2023.1709385948734
1781,867.7543538038497,1454.2924580490503
1784,976.8163764130767,1580.4639498432603
1786,780.6064586754242,845.2489599923931
1787,1806.7836421925092,259.1785485059548
1788,1678.6597857533818,289.53279292557113
1789,1546.9769333020565,1769.885943851475
1790,2168.614903432637,1627.4544892671215
1791,829.2460708421299,832.4067796610169
1792,711.7992024395966,834.7417215394489
1793,1560.0265853467824,470.49078850405306
1795,1261.0709203221518,1297.06021346899
1796,1270.5615763546798,1405.635010816079
1797,461.48314958167174,763.5259942472723
1798,1029.736179529283,1293.557800651342
1799,969.2332473219172,1615.7797798749614
1801,1221.921964187974,1762.881118216179
1802,1537.4862772695285,2548.5890603085554
1803,517.2407537727735,901.2875650747617
1804,423.52052545155993,686.4729122590154
1805,972.7922433341153,1263.2035562317255
1806,466.2284775979357,646.778900325671
1808,1137.6923918992884,1008.6948914826348
