rn,state,cid,tract,pop,white,black,hispanic,total_vap,black_vap,hispanic_vap
148,2,195,200,3221.0,2325.0,97.0,304.0,2468,75,226
149,2,198,100,2139.0,1241.0,2.0,11.0,1701,2,5
150,2,198,200,2513.0,1583.0,10.0,64.0,1879,10,43
151,2,198,300,13.0,13.0,0.0,0.0,13,0,0
152,2,198,940100,1711.0,141.0,0.0,130.0,1218,0,69
153,2,220,100,3496.0,2246.0,54.0,193.0,2711,38,124
154,2,220,200,5447.0,3554.0,43.0,347.0,4190,37,234
155,2,230,100,999.0,782.0,0.0,45.0,850,0,43
156,2,240,100,2235.0,1264.0,0.0,10.0,1621,0,8
157,2,240,400,4794.0,4340.0,80.0,326.0,3478,18,198
158,2,261,100,2554.0,1737.0,0.0,46.0,1869,0,35
159,2,261,200,2629.0,1857.0,0.0,15.0,2140,0,15
160,2,261,300,4434.0,3450.0,0.0,364.0,3256,0,235
161,2,275,300,2387.0,1665.0,5.0,34.0,1965,5,22
162,2,282,100,643.0,255.0,9.0,17.0,490,9,5
163,2,290,100,1218.0,174.0,0.0,31.0,856,0,13
164,2,290,200,1428.0,613.0,3.0,24.0,1119,3,13
165,2,290,300,1949.0,327.0,0.0,23.0,1330,0,15
166,2,290,400,1049.0,198.0,14.0,31.0,757,4,20
