rn,state,cid,tract,pop,white,black,hispanic
751,22,71,11400,1994.0,1884.0,37.0,70.0
752,22,71,11500,1422.0,1310.0,92.0,95.0
753,22,71,11600,1504.0,1354.0,53.0,26.0
754,22,71,11700,2842.0,2724.0,24.0,363.0
755,22,71,11900,1873.0,1590.0,151.0,83.0
756,22,71,12000,1509.0,1327.0,75.0,153.0
757,22,71,12101,3286.0,2686.0,181.0,274.0
758,22,71,12102,4281.0,3283.0,498.0,482.0
759,22,71,12200,2354.0,2015.0,153.0,203.0
760,22,71,12300,2027.0,1081.0,715.0,278.0
761,22,71,12400,1730.0,1182.0,483.0,50.0
762,22,71,12500,1678.0,1101.0,400.0,139.0
763,22,71,12600,1853.0,1572.0,118.0,48.0
764,22,71,12700,2171.0,1576.0,519.0,199.0
765,22,71,12800,2440.0,1725.0,453.0,199.0
766,22,71,12900,1548.0,924.0,489.0,47.0
767,22,71,13000,1778.0,781.0,916.0,42.0
768,22,71,13100,1500.0,354.0,1103.0,286.0
769,22,71,13200,2590.0,1254.0,1217.0,186.0
770,22,71,13301,3738.0,3324.0,166.0,118.0
771,22,71,13302,2168.0,1353.0,467.0,72.0
772,22,71,13400,2618.0,1691.0,614.0,188.0
773,22,71,13500,2070.0,1950.0,79.0,182.0
774,22,71,13600,929.0,449.0,458.0,37.0
775,22,71,13700,2347.0,75.0,2251.0,93.0
776,22,71,13800,2304.0,74.0,2211.0,2.0
777,22,71,13900,1591.0,716.0,679.0,153.0
778,22,71,14000,1649.0,107.0,1519.0,107.0
779,22,71,14100,1946.0,793.0,1124.0,66.0
780,22,71,14200,1790.0,1151.0,592.0,61.0
781,22,71,14300,1797.0,189.0,1577.0,136.0
782,22,71,14400,1588.0,906.0,580.0,106.0
783,22,71,14500,1594.0,134.0,1417.0,67.0
784,22,71,980000,5.0,2.0,1.0,0.0
785,22,71,980100,0.0,0.0,0.0,0.0
786,22,71,990000,0.0,0.0,0.0,0.0
787,22,73,100,4812.0,3364.0,1241.0,303.0
788,22,73,200,4986.0,4539.0,403.0,32.0
789,22,73,401,2474.0,1167.0,1207.0,13.0
790,22,73,402,3029.0,1329.0,1631.0,21.0
791,22,73,500,2852.0,1621.0,1187.0,71.0
792,22,73,600,3897.0,34.0,3848.0,0.0
793,22,73,700,1953.0,14.0,1882.0,0.0
794,22,73,900,1445.0,3.0,1435.0,0.0
795,22,73,1100,3417.0,58.0,3278.0,87.0
796,22,73,1400,2681.0,293.0,2372.0,25.0
797,22,73,1500,1670.0,197.0,1460.0,0.0
798,22,73,1700,3445.0,1671.0,1235.0,147.0
799,22,73,5100,2002.0,1859.0,90.0,37.0
800,22,73,5201,3581.0,3512.0,0.0,29.0
801,22,73,5203,3232.0,2779.0,392.0,15.0
802,22,73,5204,5562.0,5436.0,0.0,17.0
803,22,73,5301,6072.0,5742.0,263.0,105.0
804,22,73,5302,5981.0,5404.0,440.0,172.0
805,22,73,5400,2005.0,1533.0,362.0,77.0
806,22,73,5500,3564.0,1846.0,1428.0,0.0
807,22,73,5800,2325.0,1588.0,541.0,333.0
808,22,73,5900,2891.0,2484.0,315.0,77.0
809,22,73,10101,4614.0,3548.0,868.0,133.0
810,22,73,10102,6390.0,3247.0,3060.0,137.0
811,22,73,10201,5315.0,1982.0,3080.0,43.0
812,22,73,10202,6837.0,5669.0,808.0,107.0
813,22,73,10301,3250.0,2618.0,449.0,62.0
814,22,73,10302,4406.0,2868.0,1416.0,119.0
815,22,73,10400,9621.0,9298.0,299.0,353.0
816,22,73,10502,4298.0,4249.0,29.0,86.0
817,22,73,10503,1797.0,1740.0,0.0,95.0
818,22,73,10504,7837.0,7218.0,486.0,200.0
819,22,73,10603,8619.0,1818.0,6742.0,129.0
820,22,73,10604,1898.0,1295.0,603.0,5.0
821,22,73,10700,2605.0,12.0,2565.0,0.0
822,22,73,10800,1611.0,291.0,1305.0,0.0
823,22,73,10900,4807.0,141.0,4602.0,7.0
824,22,73,11000,5290.0,275.0,5002.0,112.0
825,22,73,11100,2698.0,885.0,1736.0,60.0
826,22,73,980000,0.0,0.0,0.0,0.0
827,22,75,50100,1496.0,239.0,1257.0,11.0
828,22,75,50200,8524.0,7628.0,235.0,726.0
829,22,75,50300,5086.0,3772.0,566.0,488.0
830,22,75,50400,3593.0,1812.0,1522.0,105.0
831,22,75,50500,1455.0,444.0,824.0,8.0
832,22,75,50600,999.0,630.0,281.0,16.0
833,22,75,50700,1216.0,1063.0,0.0,0.0
834,22,75,50800,1230.0,754.0,255.0,64.0
835,22,75,990000,0.0,0.0,0.0,0.0
836,22,77,951900,5412.0,1322.0,4090.0,13.0
837,22,77,952000,2728.0,1318.0,1328.0,166.0
838,22,77,952100,4624.0,3567.0,906.0,37.0
839,22,77,952200,3300.0,2712.0,556.0,110.0
840,22,77,952300,1645.0,1001.0,605.0,113.0
841,22,77,952400,4789.0,4041.0,592.0,101.0
842,22,79,10100,9942.0,9628.0,181.0,313.0
843,22,79,10300,5122.0,4795.0,251.0,133.0
844,22,79,10400,2190.0,2040.0,100.0,8.0
845,22,79,10500,6861.0,2697.0,3985.0,246.0
846,22,79,10600,4607.0,4264.0,114.0,47.0
847,22,79,10700,3932.0,3330.0,534.0,29.0
848,22,79,11000,2708.0,438.0,1889.0,35.0
849,22,79,11300,2244.0,1831.0,306.0,0.0
850,22,79,11500,7730.0,6174.0,1344.0,308.0
851,22,79,11600,3032.0,2087.0,734.0,39.0
852,22,79,11700,2481.0,1144.0,1168.0,27.0
853,22,79,12000,1819.0,0.0,1780.0,0.0
854,22,79,12100,3056.0,853.0,1801.0,15.0
855,22,79,12200,3758.0,1314.0,2370.0,0.0
856,22,79,12301,5425.0,4011.0,1130.0,0.0
857,22,79,12302,3904.0,3015.0,531.0,113.0
858,22,79,12400,4195.0,2857.0,1184.0,148.0
859,22,79,12500,7210.0,2831.0,4101.0,334.0
860,22,79,12600,2434.0,1122.0,1100.0,77.0
861,22,79,12700,3225.0,0.0,3204.0,0.0
862,22,79,12800,857.0,8.0,808.0,0.0
863,22,79,12900,2759.0,11.0,2739.0,11.0
864,22,79,13000,2395.0,167.0,2187.0,38.0
865,22,79,13100,2418.0,1379.0,934.0,10.0
866,22,79,13200,8381.0,7309.0,830.0,115.0
867,22,79,13300,5009.0,3416.0,1550.0,99.0
868,22,79,13400,3381.0,3093.0,186.0,91.0
869,22,79,13500,6206.0,5221.0,844.0,1115.0
870,22,79,13600,3137.0,2956.0,0.0,0.0
871,22,79,13700,4328.0,3709.0,289.0,184.0
872,22,79,13800,4463.0,2387.0,1766.0,155.0
873,22,79,13900,2972.0,552.0,2399.0,14.0
874,22,79,980000,44.0,44.0,0.0,0.0
875,22,81,960100,4904.0,4040.0,791.0,54.0
876,22,81,960300,3934.0,1147.0,2655.0,76.0
877,22,83,970100,2994.0,925.0,2004.0,31.0
878,22,83,970200,1992.0,1447.0,538.0,64.0
879,22,83,970300,2946.0,2583.0,317.0,30.0
880,22,83,970400,3784.0,3115.0,634.0,51.0
881,22,83,970500,4895.0,1452.0,3333.0,73.0
882,22,83,970600,4166.0,3456.0,680.0,173.0
883,22,85,100,3008.0,2253.0,401.0,99.0
884,22,85,200,3840.0,2642.0,12.0,130.0
885,22,85,300,2507.0,872.0,974.0,203.0
886,22,85,400,4717.0,3762.0,432.0,235.0
887,22,85,500,3471.0,1603.0,1716.0,18.0
888,22,85,600,3554.0,2992.0,365.0,176.0
889,22,85,700,3151.0,2963.0,161.0,44.0
890,22,87,30103,4571.0,3533.0,986.0,299.0
891,22,87,30104,1681.0,1537.0,27.0,196.0
892,22,87,30105,285.0,256.0,29.0,47.0
893,22,87,30203,3364.0,2620.0,231.0,680.0
894,22,87,30204,4259.0,1211.0,2958.0,185.0
895,22,87,30206,2045.0,1653.0,193.0,90.0
896,22,87,30207,3960.0,3166.0,405.0,258.0
897,22,87,30208,2920.0,2286.0,339.0,163.0
898,22,87,30209,3287.0,2685.0,602.0,287.0
899,22,87,30300,1646.0,1339.0,217.0,242.0
900,22,87,30400,1362.0,1159.0,168.0,74.0
901,22,87,30500,1840.0,1437.0,302.0,95.0
902,22,87,30601,1394.0,693.0,413.0,32.0
903,22,87,30602,2713.0,2150.0,438.0,381.0
904,22,87,30603,1572.0,746.0,772.0,256.0
905,22,87,30700,1626.0,1376.0,244.0,54.0
906,22,87,30800,4333.0,3102.0,913.0,794.0
907,22,89,60100,2054.0,1582.0,439.0,92.0
908,22,89,62100,6526.0,4183.0,2118.0,917.0
909,22,89,62200,2603.0,808.0,1742.0,52.0
910,22,89,62301,5975.0,4186.0,1458.0,312.0
911,22,89,62302,4758.0,3693.0,1013.0,313.0
912,22,89,62400,1481.0,878.0,582.0,17.0
913,22,89,62500,2966.0,2766.0,185.0,11.0
914,22,89,62700,4946.0,2351.0,2552.0,339.0
915,22,89,62800,5111.0,2273.0,2652.0,309.0
916,22,89,62900,2424.0,2116.0,242.0,74.0
917,22,89,63000,1241.0,709.0,532.0,39.0
918,22,89,63100,7396.0,6727.0,230.0,329.0
919,22,89,63200,5158.0,4880.0,122.0,167.0
920,22,91,951100,4278.0,2177.0,2046.0,0.0
921,22,91,951200,6540.0,2644.0,3653.0,16.0
922,22,93,40100,3598.0,2131.0,1423.0,68.0
923,22,93,40200,3351.0,2000.0,1351.0,87.0
924,22,93,40300,3216.0,2638.0,578.0,26.0
925,22,93,40400,2724.0,783.0,1890.0,44.0
926,22,93,40500,2323.0,137.0,2181.0,0.0
927,22,93,40600,2861.0,562.0,2210.0,108.0
928,22,93,40700,3577.0,2286.0,1260.0,0.0
929,22,95,70100,2442.0,1896.0,479.0,145.0
930,22,95,70200,7347.0,1164.0,5729.0,470.0
931,22,95,70300,5905.0,3673.0,1910.0,450.0
932,22,95,70400,4440.0,2756.0,1510.0,240.0
933,22,95,70500,6024.0,1759.0,4021.0,452.0
934,22,95,70600,2314.0,942.0,1372.0,0.0
935,22,95,70700,4135.0,2634.0,1320.0,291.0
936,22,95,70800,1966.0,171.0,1786.0,0.0
937,22,95,70900,3128.0,1409.0,1715.0,113.0
938,22,95,71000,2874.0,1703.0,1037.0,172.0
939,22,95,71100,3586.0,466.0,3120.0,0.0
940,22,97,960100,2735.0,1399.0,1086.0,156.0
941,22,97,960200,3895.0,2436.0,1395.0,0.0
942,22,97,960300,3800.0,2533.0,1205.0,22.0
943,22,97,960400,2082.0,2059.0,0.0,27.0
944,22,97,960500,5844.0,5340.0,440.0,206.0
945,22,97,960600,6437.0,2602.0,3758.0,0.0
946,22,97,960700,5707.0,3616.0,1982.0,0.0
947,22,97,960800,3689.0,3117.0,438.0,39.0
948,22,97,960900,3818.0,1815.0,1986.0,93.0
949,22,97,961000,2284.0,1750.0,405.0,195.0
950,22,97,961100,3697.0,2578.0,910.0,90.0
951,22,97,961200,5768.0,3101.0,2506.0,348.0
952,22,97,961300,4365.0,424.0,3820.0,19.0
953,22,97,961400,4270.0,713.0,3531.0,14.0
954,22,97,961500,4475.0,1954.0,2474.0,28.0
955,22,97,961600,3987.0,335.0,3595.0,37.0
956,22,97,961700,6454.0,4483.0,1767.0,55.0
957,22,97,961800,6893.0,5366.0,994.0,219.0
958,22,97,961900,3413.0,1506.0,1880.0,1.0
959,22,99,20100,4949.0,4634.0,285.0,18.0
960,22,99,20200,8180.0,5305.0,2605.0,17.0
961,22,99,20301,4813.0,3715.0,1005.0,234.0
962,22,99,20302,7430.0,5727.0,907.0,369.0
963,22,99,20400,5944.0,3942.0,1713.0,80.0
964,22,99,20501,5500.0,2568.0,2829.0,4.0
965,22,99,20502,4193.0,2585.0,1514.0,14.0
966,22,99,20600,6014.0,2420.0,3191.0,230.0
967,22,99,20800,3014.0,1635.0,1177.0,194.0
968,22,99,20900,1629.0,1037.0,575.0,95.0
969,22,99,21000,1460.0,1409.0,0.0,56.0
970,22,101,40100,2966.0,1360.0,806.0,702.0
971,22,101,40200,4988.0,3971.0,618.0,350.0
972,22,101,40300,3108.0,1634.0,1117.0,429.0
973,22,101,40400,3828.0,2474.0,883.0,212.0
974,22,101,40500,4909.0,3932.0,573.0,285.0
975,22,101,40600,5156.0,4379.0,360.0,466.0
976,22,101,40700,3311.0,1508.0,1508.0,175.0
977,22,101,40800,5091.0,3642.0,1213.0,121.0
978,22,101,40900,3117.0,1835.0,1003.0,50.0
979,22,101,41000,3637.0,2132.0,937.0,46.0
980,22,101,41100,1874.0,800.0,1051.0,133.0
981,22,101,41200,2047.0,614.0,1347.0,19.0
982,22,101,41300,1944.0,1146.0,662.0,128.0
983,22,101,41400,3435.0,1159.0,2122.0,79.0
984,22,101,41500,2120.0,1201.0,810.0,96.0
985,22,101,41600,1910.0,227.0,1626.0,0.0
986,22,103,40102,9110.0,8567.0,283.0,306.0
987,22,103,40103,4556.0,4556.0,0.0,89.0
988,22,103,40104,6636.0,6202.0,75.0,446.0
989,22,103,40201,9751.0,8428.0,599.0,377.0
990,22,103,40202,6352.0,6055.0,82.0,182.0
991,22,103,40303,9123.0,8117.0,326.0,663.0
992,22,103,40304,6394.0,6294.0,0.0,243.0
993,22,103,40305,11637.0,10717.0,710.0,297.0
994,22,103,40400,8060.0,7680.0,187.0,148.0
995,22,103,40501,4279.0,2217.0,1952.0,163.0
996,22,103,40502,3994.0,2841.0,1029.0,171.0
997,22,103,40601,2256.0,2110.0,0.0,4.0
998,22,103,40602,2653.0,2547.0,0.0,385.0
999,22,103,40604,9181.0,8390.0,454.0,922.0
1000,22,103,40605,6636.0,5771.0,456.0,301.0
1001,22,103,40701,9637.0,6841.0,2352.0,451.0
1002,22,103,40704,5750.0,4317.0,1066.0,368.0
1003,22,103,40705,6626.0,5317.0,1019.0,112.0
1004,22,103,40706,5441.0,4934.0,160.0,354.0
1005,22,103,40708,6112.0,5362.0,436.0,314.0
1006,22,103,40709,4185.0,3604.0,406.0,398.0
1007,22,103,40710,6198.0,5081.0,735.0,286.0
1008,22,103,40801,4638.0,3109.0,840.0,397.0
1009,22,103,40802,6780.0,6183.0,309.0,252.0
1010,22,103,40803,9498.0,4252.0,4674.0,825.0
1011,22,103,40900,2810.0,1094.0,1678.0,91.0
1012,22,103,41002,3089.0,2858.0,136.0,294.0
1013,22,103,41003,5810.0,5016.0,711.0,134.0
1014,22,103,41004,4508.0,4187.0,164.0,347.0
1015,22,103,41101,3769.0,2885.0,781.0,75.0
1016,22,103,41102,7558.0,5206.0,2017.0,937.0
1017,22,103,41103,3196.0,1979.0,995.0,139.0
1018,22,103,41104,3415.0,2707.0,555.0,134.0
1019,22,103,41202,2678.0,1851.0,648.0,60.0
1020,22,103,41204,8023.0,6059.0,1750.0,367.0
1021,22,103,41207,4245.0,3771.0,118.0,165.0
1022,22,103,41208,4402.0,4220.0,24.0,150.0
1023,22,103,41209,5117.0,4714.0,138.0,229.0
1024,22,103,41210,2377.0,2233.0,21.0,92.0
1025,22,103,41211,6268.0,6001.0,11.0,297.0
1026,22,103,41212,3729.0,3548.0,113.0,281.0
1027,22,103,41300,6483.0,5619.0,532.0,337.0
1028,22,103,990000,0.0,0.0,0.0,0.0
1029,22,105,953200,2934.0,2225.0,688.0,14.0
1030,22,105,953300,3719.0,1201.0,2482.0,29.0
1031,22,105,953400,5841.0,2577.0,3065.0,37.0
1032,22,105,953500,7170.0,5763.0,1113.0,178.0
1033,22,105,953600,6929.0,1966.0,4711.0,484.0
1034,22,105,953700,10742.0,9428.0,900.0,59.0
1035,22,105,953800,4938.0,3838.0,1039.0,286.0
1036,22,105,953900,8833.0,6005.0,2399.0,790.0
1037,22,105,954001,4733.0,2624.0,1892.0,125.0
1038,22,105,954002,5578.0,3532.0,2003.0,250.0
1039,22,105,954101,5084.0,2850.0,2093.0,142.0
1040,22,105,954102,10475.0,8388.0,1662.0,410.0
1041,22,105,954200,5020.0,3629.0,1221.0,168.0
1042,22,105,954300,4337.0,1084.0,3235.0,18.0
1043,22,105,954400,3581.0,1382.0,2131.0,98.0
1044,22,105,954501,5577.0,3916.0,1475.0,180.0
1045,22,105,954502,7703.0,5142.0,2213.0,341.0
1046,22,105,954600,11989.0,10577.0,1059.0,834.0
1047,22,105,954700,5134.0,3986.0,1071.0,248.0
1048,22,105,954800,5169.0,4077.0,837.0,94.0
1049,22,107,100,1880.0,1093.0,773.0,19.0
1050,22,107,200,967.0,620.0,333.0,9.0
1051,22,107,300,2046.0,379.0,1657.0,54.0
1052,22,109,101,6340.0,4874.0,1299.0,96.0
1053,22,109,102,3883.0,1992.0,1713.0,181.0
1054,22,109,201,3702.0,2447.0,861.0,298.0
1055,22,109,202,7445.0,5892.0,1135.0,499.0
1056,22,109,300,4951.0,3042.0,1238.0,198.0
1057,22,109,401,5079.0,3768.0,750.0,480.0
1058,22,109,402,4201.0,3333.0,580.0,243.0
1059,22,109,500,5819.0,3450.0,2031.0,607.0
1060,22,109,600,6262.0,4689.0,827.0,266.0
1061,22,109,700,5940.0,2535.0,2765.0,764.0
1062,22,109,800,5865.0,4473.0,707.0,228.0
1063,22,109,900,4984.0,2967.0,1836.0,187.0
1064,22,109,1000,5782.0,4931.0,472.0,87.0
1065,22,109,1100,3661.0,2898.0,1.0,0.0
1066,22,109,1201,2943.0,2463.0,303.0,0.0
1067,22,109,1202,3973.0,3582.0,24.0,62.0
1068,22,109,1300,8370.0,4040.0,1389.0,221.0
1069,22,109,1400,3013.0,2038.0,447.0,50.0
1070,22,109,1500,7791.0,6907.0,401.0,393.0
1071,22,109,1600,2308.0,1029.0,1266.0,66.0
1072,22,109,1700,10430.0,8957.0,851.0,304.0
1073,22,111,960100,4943.0,3428.0,1420.0,489.0
1074,22,111,960200,3262.0,1956.0,1187.0,270.0
1075,22,111,960300,2733.0,2011.0,661.0,101.0
1076,22,111,960400,3749.0,1320.0,2268.0,56.0
1077,22,111,960500,4555.0,4240.0,155.0,0.0
1078,22,111,960600,3291.0,3110.0,144.0,58.0
1079,22,113,950100,9817.0,9010.0,514.0,440.0
1080,22,113,950200,5168.0,4967.0,170.0,7.0
1081,22,113,950400,4902.0,4067.0,517.0,66.0
1082,22,113,950500,5720.0,5682.0,2.0,85.0
1083,22,113,950600,3302.0,3129.0,53.0,11.0
1084,22,113,950700,3469.0,1956.0,1141.0,49.0
1085,22,113,950800,5341.0,1634.0,3540.0,137.0
1086,22,113,950901,3387.0,2469.0,594.0,62.0
1087,22,113,950902,7756.0,5789.0,1314.0,127.0
1088,22,113,951001,4549.0,4053.0,186.0,263.0
1089,22,113,951002,3745.0,3281.0,327.0,150.0
1090,22,113,951100,1954.0,1901.0,0.0,375.0
1091,22,115,950100,5958.0,5401.0,141.0,276.0
1092,22,115,950200,4829.0,4338.0,129.0,140.0
1093,22,115,950300,4380.0,3768.0,127.0,57.0
1094,22,115,950400,3529.0,1686.0,1649.0,237.0
1095,22,115,950500,6107.0,3531.0,1805.0,614.0
1096,22,115,950600,4068.0,2889.0,663.0,430.0
1097,22,115,950701,1923.0,1353.0,337.0,366.0
1098,22,115,950702,3719.0,2120.0,1066.0,731.0
1099,22,115,950703,2391.0,1660.0,451.0,503.0
1100,22,115,950704,4185.0,3527.0,447.0,607.0
1101,22,115,950800,4260.0,3985.0,122.0,215.0
1102,22,115,950900,7127.0,6137.0,550.0,537.0
1103,22,117,950101,4250.0,2495.0,1683.0,68.0
1104,22,117,950102,4382.0,3174.0,1187.0,0.0
1105,22,117,950200,5785.0,4124.0,1477.0,0.0
1106,22,117,950300,3899.0,1505.0,2319.0,110.0
1107,22,117,950400,3837.0,2929.0,784.0,0.0
1108,22,117,950500,6178.0,5698.0,420.0,0.0
1109,22,117,950600,4639.0,4073.0,497.0,30.0
1110,22,117,950700,5076.0,3667.0,1036.0,622.0
1111,22,117,950800,3990.0,1080.0,2848.0,36.0
1112,22,117,950900,1342.0,664.0,659.0,56.0
1113,22,117,951000,3178.0,2028.0,1118.0,32.0
1114,22,119,31100,1915.0,1712.0,167.0,20.0
1115,22,119,31200,2532.0,1740.0,723.0,67.0
1116,22,119,31300,5109.0,3176.0,1891.0,73.0
1117,22,119,31400,3296.0,2540.0,679.0,49.0
1118,22,119,31500,5121.0,4105.0,884.0,91.0
1119,22,119,31600,3097.0,2835.0,228.0,22.0
1120,22,119,31700,3369.0,535.0,2798.0,9.0
1121,22,119,31800,3022.0,1643.0,1322.0,61.0
1122,22,119,31900,2583.0,407.0,2087.0,7.0
1123,22,119,32000,3124.0,2089.0,913.0,32.0
1124,22,119,32100,7449.0,5035.0,2250.0,294.0
1125,22,121,20100,4184.0,1833.0,2321.0,60.0
1126,22,121,20200,3368.0,1148.0,2115.0,194.0
1127,22,121,20300,5975.0,4272.0,1538.0,236.0
1128,22,121,20401,5164.0,2867.0,2218.0,107.0
1129,22,121,20402,5978.0,4620.0,1136.0,81.0
1130,22,123,100,4610.0,3908.0,663.0,163.0
1131,22,123,200,3556.0,3234.0,223.0,101.0
1132,22,123,300,3288.0,2204.0,1031.0,68.0
1133,22,125,951701,3402.0,1562.0,1824.0,4.0
1134,22,125,951702,3852.0,1242.0,2497.0,74.0
1135,22,125,951800,8161.0,5351.0,2726.0,154.0
1136,22,127,960100,3479.0,3238.0,226.0,22.0
1137,22,127,960200,6278.0,3971.0,2159.0,41.0
1138,22,127,960300,2666.0,1542.0,1080.0,2.0
1139,22,127,960400,2432.0,995.0,1373.0,23.0
